time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
58.06666970,0.02877506,0.04323011,0.00001786,1009820.00000000,0.12105438,0.000000,0.000000
58.08333636,0.02896649,0.05550324,0.00001622,1014322.00000000,0.12066390,0.000000,0.000000
58.10000303,0.02906440,0.03450552,0.00002825,1019218.00000000,0.07606194,0.000000,0.000000
58.11666970,0.02920449,0.02772551,0.00003492,1019650.00000000,0.09658462,0.000000,0.000000
58.13333636,0.02919696,0.01045795,0.00000845,1021954.00000000,0.02556688,0.000000,0.000000
58.15000303,0.02916731,0.00476893,0.00000764,1015974.00000000,0.01484889,0.000000,0.000000
58.16666970,0.02917430,0.01162393,0.00000521,1017156.00000000,0.03255529,0.000000,0.000000
58.18333637,0.02923159,0.02439908,0.00000724,1021829.00000000,0.05701840,0.000000,0.000000
58.20000304,0.02918447,0.00290008,0.00000182,1026962.00000000,0.00628668,0.000000,0.000000
58.21666970,0.02917878,0.00454229,0.00001032,1028526.00000000,0.02640458,0.000000,0.000000
58.23333637,0.02914861,0.00441364,0.00000472,1030843.00000000,0.01442609,0.000000,0.000000
58.25000304,0.02910626,0.00332527,0.00000366,1033157.00000000,0.00839662,0.000000,0.000000
58.26666971,0.02921823,0.04395079,0.00000821,1034618.00000000,0.08408598,0.000000,0.000000
58.28333637,0.02937767,0.04518965,0.00001006,1040155.00000000,0.10766062,0.000000,0.000000
58.30000304,0.02934364,0.00332719,0.00000555,1045403.00000000,0.01260062,0.000000,0.000000
58.31666971,0.02933958,0.00414734,0.00001034,1047015.00000000,0.02733921,0.000000,0.000000
58.33333638,0.02935594,0.00434363,0.00001967,1049405.00000000,0.03743683,0.000000,0.000000
58.35000304,0.02931943,0.00342146,0.00000589,1051643.00000000,0.01124645,0.000000,0.000000
58.36666971,0.02934472,0.01422350,0.00000753,1053145.00000000,0.04188851,0.000000,0.000000
58.38333638,0.02950152,0.06909280,0.00000633,1057827.00000000,0.10743232,0.000000,0.000000
58.40000305,0.02946781,0.00583724,0.00000412,1062675.00000000,0.01267854,0.000000,0.000000
58.41666971,0.02946180,0.01158359,0.00000706,1064359.00000000,0.02646639,0.000000,0.000000
58.43333638,0.02945473,0.01385933,0.00000820,1066746.00000000,0.02591657,0.000000,0.000000
58.45000305,0.02943424,0.01046910,0.00000861,1068976.00000000,0.01917045,0.000000,0.000000
58.46666972,0.02951408,0.03903548,0.00000976,1070464.00000000,0.06959265,0.000000,0.000000
58.48333638,0.02965602,0.04274110,0.00001935,1075095.00000000,0.10105303,0.000000,0.000000
58.50000305,0.02964709,0.01392689,0.00000927,1079654.00000000,0.02514428,0.000000,0.000000
58.51666972,0.02971154,0.01879296,0.00001678,1081401.00000000,0.06225856,0.000000,0.000000
58.53333639,0.02978083,0.01815364,0.00001654,1083795.00000000,0.06484268,0.000000,0.000000
58.55000305,0.02981267,0.01238082,0.00002350,1086112.00000000,0.04595655,0.000000,0.000000
58.56666972,0.03010050,0.07831114,0.00001943,1087625.00000000,0.17632004,0.000000,0.000000
58.58333639,0.03044672,0.08311344,0.00002066,1094257.00000000,0.20666810,0.000000,0.000000
58.60000306,0.03050304,0.01532227,0.00002758,1101686.00000000,0.05922957,0.000000,0.000000
58.61666972,0.03057126,0.02107150,0.00002199,1103429.00000000,0.06542861,0.000000,0.000000
58.63333639,0.03070750,0.01924892,0.00004154,1105831.00000000,0.10046232,0.000000,0.000000
58.65000306,0.03074707,0.01742039,0.00002525,1108095.00000000,0.05104787,0.000000,0.000000
58.66666973,0.03091097,0.04884181,0.00001532,1107201.00000000,0.11515796,0.000000,0.000000
58.68333639,0.03098064,0.01572479,0.00000948,1111958.00000000,0.06686139,0.000000,0.000000
58.70000306,0.03093440,0.00360646,0.00000151,1112054.00000000,0.00706976,0.000000,0.000000
58.71666973,0.03091752,0.00877182,0.00000676,1113708.00000000,0.02219245,0.000000,0.000000
58.73333640,0.03091487,0.01321422,0.00000785,1116066.00000000,0.02954133,0.000000,0.000000
58.75000306,0.03092685,0.01085990,0.00001268,1118426.00000000,0.03714587,0.000000,0.000000
58.76666973,0.03127883,0.14861559,0.00000520,1119118.00000000,0.21430951,0.000000,0.000000
58.78333640,0.03125166,0.00324254,0.00000550,1128893.00000000,0.01709245,0.000000,0.000000
58.80000307,0.03121075,0.00322240,0.00000247,1130886.00000000,0.00985949,0.000000,0.000000
58.81666973,0.03118283,0.00508226,0.00000336,1132667.00000000,0.01657782,0.000000,0.000000
58.83333640,0.03115301,0.00477976,0.00000365,1135059.00000000,0.01552852,0.000000,0.000000
58.85000307,0.03113875,0.00280976,0.00001915,1137425.00000000,0.02365160,0.000000,0.000000
58.86666974,0.03110428,0.00473510,0.00000519,1138804.00000000,0.01297364,0.000000,0.000000
58.88333640,0.03107959,0.00643929,0.00000681,1140646.00000000,0.01806843,0.000000,0.000000
58.90000307,0.03105333,0.00654726,0.00000751,1142652.00000000,0.01718604,0.000000,0.000000
58.91666974,0.03104325,0.01308920,0.00000651,1144393.00000000,0.02571445,0.000000,0.000000
58.93333641,0.03110361,0.02779946,0.00001208,1146771.00000000,0.06309363,0.000000,0.000000
58.95000307,0.03107668,0.00699371,0.00000717,1148975.00000000,0.01677712,0.000000,0.000000
58.96666974,0.03106556,0.00978782,0.00000909,1150523.00000000,0.02514828,0.000000,0.000000
58.98333641,0.03106598,0.01330453,0.00000936,1152514.00000000,0.03128993,0.000000,0.000000
59.00000308,0.03105244,0.00922735,0.00001070,1154563.00000000,0.02382439,0.000000,0.000000
59.01666975,0.03106710,0.01320260,0.00001308,1156175.00000000,0.03890782,0.000000,0.000000
59.03333641,0.03113295,0.01459709,0.00002710,1158517.00000000,0.06642985,0.000000,0.000000
59.05000308,0.03112709,0.00856255,0.00001210,1160780.00000000,0.02797890,0.000000,0.000000
59.06666975,0.03110322,0.00851697,0.00000545,1154226.00000000,0.01826259,0.000000,0.000000
59.08333641,0.03108858,0.00978085,0.00000694,1156146.00000000,0.02319627,0.000000,0.000000
59.10000308,0.03111429,0.00826698,0.00001892,1158157.00000000,0.04499729,0.000000,0.000000
59.11666975,0.03110613,0.00493893,0.00000753,1158226.00000000,0.02669390,0.000000,0.000000
59.13333642,0.03106495,0.00450240,0.00000211,1160252.00000000,0.00874485,0.000000,0.000000
59.15000309,0.03102017,0.00290474,0.00000335,1162695.00000000,0.00670550,0.000000,0.000000
59.16666975,0.03097935,0.00406029,0.00000309,1164092.00000000,0.00876992,0.000000,0.000000
59.18333642,0.03094113,0.00482684,0.00000346,1165977.00000000,0.01011345,0.000000,0.000000
59.20000309,0.03090423,0.00569912,0.00000424,1167991.00000000,0.01075413,0.000000,0.000000
59.21666975,0.03087205,0.00635025,0.00000423,1169630.00000000,0.01327308,0.000000,0.000000
59.23333642,0.03092557,0.01979858,0.00002774,1172026.00000000,0.06025533,0.000000,0.000000
59.25000309,0.03090014,0.00707092,0.00000920,1174102.00000000,0.01693732,0.000000,0.000000
59.26666976,0.03096487,0.02988553,0.00000826,1175569.00000000,0.06656688,0.000000,0.000000
59.28333643,0.03098148,0.02757106,0.00000237,1179020.00000000,0.04013296,0.000000,0.000000
59.30000309,0.03093650,0.00296415,0.00000167,1184282.00000000,0.00610581,0.000000,0.000000
59.31666976,0.03091297,0.00728538,0.00000505,1185926.00000000,0.01790234,0.000000,0.000000
59.33333643,0.03091024,0.00827499,0.00001214,1188285.00000000,0.02939793,0.000000,0.000000
59.35000309,0.03093822,0.02933602,0.00001323,1190663.00000000,0.04646813,0.000000,0.000000
59.36666976,0.03098779,0.02955316,0.00000594,1191671.00000000,0.05854694,0.000000,0.000000
59.38333643,0.03113840,0.04346164,0.00001297,1197561.00000000,0.11502815,0.000000,0.000000
59.40000310,0.03111856,0.00727773,0.00000890,1204227.00000000,0.02004959,0.000000,0.000000
59.41666977,0.03111784,0.01146662,0.00001150,1205781.00000000,0.03071164,0.000000,0.000000
59.43333643,0.03110986,0.01073846,0.00001005,1208102.00000000,0.02664459,0.000000,0.000000
59.45000310,0.03109267,0.00730155,0.00001331,1210463.00000000,0.02144527,0.000000,0.000000
59.46666977,0.03124325,0.04133092,0.00001440,1212015.00000000,0.11586999,0.000000,0.000000
59.48333644,0.03133866,0.03408866,0.00000894,1217921.00000000,0.08505546,0.000000,0.000000
59.50000310,0.03131252,0.00518411,0.00000606,1222792.00000000,0.01657205,0.000000,0.000000
59.51666977,0.03129162,0.00847123,0.00000433,1224303.00000000,0.01948153,0.000000,0.000000
59.53333644,0.03130494,0.00418562,0.00001782,1226509.00000000,0.03884463,0.000000,0.000000
59.55000311,0.03127526,0.00474147,0.00000772,1227846.00000000,0.01444364,0.000000,0.000000
59.56666977,0.03131793,0.01191494,0.00000900,1229421.00000000,0.05555665,0.000000,0.000000
59.58333644,0.03136787,0.02671219,0.00000526,1234419.00000000,0.05978584,0.000000,0.000000
59.60000311,0.03132804,0.00480505,0.00000198,1240289.00000000,0.00862532,0.000000,0.000000
59.61666978,0.03132279,0.01197468,0.00000920,1241963.00000000,0.02832054,0.000000,0.000000
59.63333644,0.03132722,0.01665333,0.00001113,1244311.00000000,0.03386556,0.000000,0.000000
59.65000311,0.03132199,0.01268259,0.00001474,1246646.00000000,0.02832297,0.000000,0.000000
59.66666978,0.03148579,0.06684257,0.00001474,1248189.00000000,0.12550622,0.000000,0.000000
59.68333645,0.03160993,0.07063904,0.00000594,1251872.00000000,0.10299215,0.000000,0.000000
59.70000311,0.03157046,0.00477334,0.00000223,1258449.00000000,0.00883324,0.000000,0.000000
59.71666978,0.03153752,0.00680091,0.00000292,1260178.00000000,0.01253503,0.000000,0.000000
59.73333645,0.03150543,0.00655842,0.00000342,1262506.00000000,0.01295581,0.000000,0.000000
59.75000312,0.03147245,0.00513629,0.00000638,1264848.00000000,0.01237497,0.000000,0.000000
59.76666978,0.03170656,0.10601074,0.00001087,1266314.00000000,0.16749080,0.000000,0.000000
59.78333645,0.03188111,0.10194860,0.00000412,1272864.00000000,0.13329654,0.000000,0.000000
59.80000312,0.03185073,0.00690911,0.00000495,1280787.00000000,0.01416989,0.000000,0.000000
59.81666979,0.03182838,0.00854177,0.00000549,1282316.00000000,0.01879600,0.000000,0.000000
59.83333645,0.03189349,0.01422395,0.00002923,1284601.00000000,0.06991727,0.000000,0.000000
59.85000312,0.03185443,0.00508883,0.00000207,1283516.00000000,0.00900729,0.000000,0.000000
59.86666979,0.03188226,0.02118962,0.00000585,1284838.00000000,0.04818912,0.000000,0.000000
59.88333646,0.03191901,0.03064116,0.00000283,1290371.00000000,0.05349045,0.000000,0.000000
59.90000312,0.03188176,0.00644464,0.00000167,1296493.00000000,0.00998227,0.000000,0.000000
59.91666979,0.03190796,0.02861360,0.00001076,1298092.00000000,0.04733512,0.000000,0.000000
59.93333646,0.03188822,0.01169658,0.00000415,1299644.00000000,0.02024406,0.000000,0.000000
59.95000313,0.03186617,0.00865719,0.00000879,1302042.00000000,0.01883405,0.000000,0.000000
59.96666979,0.03194456,0.04229597,0.00000737,1303505.00000000,0.07835196,0.000000,0.000000
59.98333646,0.03208463,0.06222852,0.00001064,1308865.00000000,0.11514825,0.000000,0.000000
60.00000313,0.03204977,0.00809141,0.00000140,1313700.00000000,0.01134082,0.000000,0.000000
60.01666980,0.03202422,0.00656187,0.00000564,1315418.00000000,0.01682337,0.000000,0.000000
60.03333646,0.03199481,0.00745383,0.00000318,1317645.00000000,0.01446523,0.000000,0.000000
60.05000313,0.03196320,0.00547176,0.00000530,1320053.00000000,0.01309307,0.000000,0.000000
60.06666980,0.03233558,0.19135876,0.00001058,1321650.00000000,0.25501500,0.000000,0.000000
60.08333647,0.03248757,0.08357082,0.00000564,1328775.00000000,0.12353370,0.000000,0.000000
60.10000313,0.03246150,0.00775811,0.00000559,1336769.00000000,0.01681823,0.000000,0.000000
60.11666980,0.03244313,0.00945700,0.00000534,1338466.00000000,0.02140367,0.000000,0.000000
60.13333647,0.03246957,0.00975303,0.00001842,1340773.00000000,0.04838285,0.000000,0.000000
60.15000314,0.03244019,0.00718474,0.00000539,1343234.00000000,0.01472568,0.000000,0.000000
60.16666980,0.03256548,0.05033289,0.00001210,1344722.00000000,0.10824424,0.000000,0.000000
60.18333647,0.03268964,0.05175774,0.00000778,1350692.00000000,0.10780649,0.000000,0.000000
60.20000314,0.03267643,0.01516067,0.00000658,1357100.00000000,0.02466958,0.000000,0.000000
60.21666981,0.03269666,0.02569871,0.00001061,1358850.00000000,0.04497622,0.000000,0.000000
60.23333648,0.03273866,0.03614311,0.00001202,1361151.00000000,0.05827214,0.000000,0.000000
60.25000314,0.03274900,0.02460921,0.00001236,1363592.00000000,0.03904626,0.000000,0.000000
60.26666981,0.03297160,0.11284883,0.00001256,1365086.00000000,0.16875626,0.000000,0.000000
60.28333648,0.03306624,0.04789400,0.00000854,1365036.00000000,0.09089609,0.000000,0.000000
60.30000314,0.03303010,0.00761986,0.00000164,1369816.00000000,0.01091129,0.000000,0.000000
60.31666981,0.03300998,0.00787384,0.00000851,1371451.00000000,0.02067393,0.000000,0.000000
60.33333648,0.03298110,0.00740215,0.00000470,1373043.00000000,0.01524870,0.000000,0.000000
60.35000315,0.03294318,0.00413091,0.00000388,1375288.00000000,0.00962105,0.000000,0.000000
60.36666982,0.03311734,0.08746429,0.00000849,1376822.00000000,0.14040046,0.000000,0.000000
60.38333648,0.03324115,0.07584674,0.00000479,1384327.00000000,0.10963150,0.000000,0.000000
60.40000315,0.03320727,0.00556003,0.00000461,1392087.00000000,0.01227239,0.000000,0.000000
60.41666982,0.03318059,0.00608515,0.00000552,1393776.00000000,0.01666785,0.000000,0.000000
60.43333648,0.03318982,0.00640050,0.00001799,1396077.00000000,0.03891145,0.000000,0.000000
60.45000315,0.03316861,0.01014531,0.00000659,1398457.00000000,0.01999592,0.000000,0.000000
60.46666982,0.03325396,0.02999413,0.00001191,1399268.00000000,0.08634129,0.000000,0.000000
60.48333649,0.03330450,0.04356007,0.00000292,1403663.00000000,0.06478798,0.000000,0.000000
60.50000316,0.03326367,0.00430318,0.00000161,1410317.00000000,0.00779071,0.000000,0.000000
60.51666982,0.03325007,0.01132514,0.00000754,1411878.00000000,0.02474613,0.000000,0.000000
60.53333649,0.03325113,0.01877393,0.00000783,1414169.00000000,0.03391944,0.000000,0.000000
60.55000316,0.03323591,0.01317898,0.00000800,1416652.00000000,0.02368773,0.000000,0.000000
60.56666982,0.03336147,0.07298305,0.00000866,1418196.00000000,0.11221360,0.000000,0.000000
60.58333649,0.03358088,0.08014257,0.00002233,1423869.00000000,0.17159460,0.000000,0.000000
60.60000316,0.03358102,0.02259534,0.00000730,1429355.00000000,0.03366354,0.000000,0.000000
60.61666983,0.03358799,0.02337519,0.00000681,1430063.00000000,0.03798999,0.000000,0.000000
60.63333650,0.03356759,0.00801439,0.00000620,1432344.00000000,0.02067332,0.000000,0.000000
60.65000316,0.03353092,0.00542007,0.00000362,1431843.00000000,0.01032145,0.000000,0.000000
60.66666983,0.03367727,0.08916234,0.00000707,1433351.00000000,0.12646167,0.000000,0.000000
60.68333650,0.03376030,0.07074492,0.00000224,1440533.00000000,0.08648563,0.000000,0.000000
60.70000317,0.03372539,0.00561643,0.00000378,1448722.00000000,0.01151990,0.000000,0.000000
60.71666983,0.03369512,0.00673393,0.00000422,1450490.00000000,0.01441635,0.000000,0.000000
60.73333650,0.03370299,0.01000284,0.00001744,1452792.00000000,0.03872127,0.000000,0.000000
60.75000317,0.03368435,0.00488792,0.00001650,1454519.00000000,0.02177496,0.000000,0.000000
60.76666984,0.03375582,0.03776282,0.00000984,1455957.00000000,0.07949786,0.000000,0.000000
60.78333650,0.03383249,0.04598841,0.00000524,1460370.00000000,0.08297413,0.000000,0.000000
60.80000317,0.03379338,0.00443233,0.00000253,1467289.00000000,0.00868885,0.000000,0.000000
60.81666984,0.03380389,0.01279196,0.00001771,1468921.00000000,0.04055891,0.000000,0.000000
60.83333651,0.03380814,0.02250278,0.00000840,1471153.00000000,0.03654542,0.000000,0.000000
60.85000317,0.03379957,0.01552005,0.00001254,1473557.00000000,0.02827476,0.000000,0.000000
60.86666984,0.03395087,0.08378739,0.00001156,1475009.00000000,0.13168878,0.000000,0.000000
60.88333651,0.03398540,0.02071113,0.00000742,1477887.00000000,0.05632458,0.000000,0.000000
60.90000318,0.03394557,0.00340166,0.00000248,1483466.00000000,0.00813790,0.000000,0.000000
60.91666984,0.03391168,0.00475527,0.00000373,1485109.00000000,0.01191699,0.000000,0.000000
60.93333651,0.03387842,0.00436782,0.00000365,1487351.00000000,0.01225552,0.000000,0.000000
60.95000318,0.03383911,0.00295132,0.00000377,1489850.00000000,0.00824923,0.000000,0.000000
60.96666985,0.03390693,0.04837395,0.00000452,1491320.00000000,0.07812438,0.000000,0.000000
60.98333651,0.03396118,0.04412317,0.00000391,1499038.00000000,0.06938800,0.000000,0.000000
61.00000318,0.03392674,0.00511023,0.00000483,1507499.00000000,0.01140574,0.000000,0.000000
61.01666985,0.03389439,0.00654545,0.00000339,1509272.00000000,0.01270643,0.000000,0.000000
61.03333652,0.03387139,0.00772915,0.00000684,1511480.00000000,0.01877841,0.000000,0.000000
61.05000318,0.03383991,0.00401972,0.00000956,1513996.00000000,0.01316045,0.000000,0.000000
61.06666985,0.03388704,0.03561200,0.00000754,1515471.00000000,0.06489636,0.000000,0.000000
61.08333652,0.03394297,0.03463020,0.00000710,1521411.00000000,0.07080304,0.000000,0.000000
61.10000319,0.03391013,0.00594653,0.00000525,1528491.00000000,0.01223659,0.000000,0.000000
61.11666985,0.03391389,0.01133261,0.00001766,1530159.00000000,0.03639665,0.000000,0.000000
61.13333652,0.03393846,0.01619018,0.00001224,1532451.00000000,0.05020405,0.000000,0.000000
61.15000319,0.03393681,0.01053692,0.00001397,1534855.00000000,0.03284119,0.000000,0.000000
61.16666986,0.03409821,0.05879339,0.00001365,1536338.00000000,0.14126700,0.000000,0.000000
61.18333652,0.03429804,0.09250197,0.00001362,1542961.00000000,0.16718915,0.000000,0.000000
61.20000319,0.03429536,0.01313766,0.00001414,1548712.00000000,0.03251100,0.000000,0.000000
61.21666986,0.03430493,0.01679904,0.00001448,1550493.00000000,0.04068740,0.000000,0.000000
61.23333653,0.03431813,0.01729531,0.00001441,1552705.00000000,0.04313210,0.000000,0.000000
61.25000319,0.03431457,0.01210948,0.00001601,1555144.00000000,0.03193477,0.000000,0.000000
61.26666986,0.03457135,0.09859822,0.00001463,1556677.00000000,0.20661663,0.000000,0.000000
61.28333653,0.03472769,0.03571393,0.00001705,1564605.00000000,0.13962822,0.000000,0.000000
61.30000320,0.03471405,0.00656886,0.00001372,1564528.00000000,0.02555055,0.000000,0.000000
61.31666987,0.03467554,0.00468149,0.00000181,1563890.00000000,0.00875716,0.000000,0.000000
61.33333653,0.03465223,0.00424668,0.00000704,1566056.00000000,0.01893948,0.000000,0.000000
61.35000320,0.03463723,0.00302405,0.00001877,1568516.00000000,0.02451158,0.000000,0.000000
61.36666987,0.03497844,0.13963068,0.00000864,1569719.00000000,0.26563734,0.000000,0.000000
61.38333653,0.03503392,0.00563118,0.00003459,1581740.00000000,0.07259692,0.000000,0.000000
61.40000320,0.03499751,0.00349778,0.00000299,1583786.00000000,0.01031323,0.000000,0.000000
61.41666987,0.03498852,0.00703911,0.00000967,1585449.00000000,0.02888323,0.000000,0.000000
61.43333654,0.03498363,0.01087628,0.00000943,1587625.00000000,0.03165682,0.000000,0.000000
61.45000321,0.03496077,0.00699321,0.00000902,1590167.00000000,0.01939410,0.000000,0.000000
61.46666987,0.03495811,0.01247648,0.00000945,1591696.00000000,0.03314471,0.000000,0.000000
61.48333654,0.03498723,0.02745840,0.00001353,1593870.00000000,0.05487529,0.000000,0.000000
61.50000321,0.03497107,0.01086830,0.00000946,1595968.00000000,0.02391411,0.000000,0.000000
61.51666987,0.03497040,0.01334673,0.00001195,1597684.00000000,0.03451124,0.000000,0.000000
61.53333654,0.03503481,0.01070396,0.00003734,1599944.00000000,0.07922589,0.000000,0.000000
61.55000321,0.03499900,0.00380616,0.00000569,1595221.00000000,0.01039500,0.000000,0.000000
61.56666988,0.03497001,0.00539550,0.00000642,1596668.00000000,0.01502330,0.000000,0.000000
61.58333655,0.03494840,0.00627347,0.00000933,1598752.00000000,0.02005850,0.000000,0.000000
61.60000321,0.03492646,0.00660690,0.00000963,1600181.00000000,0.01979126,0.000000,0.000000
61.61666988,0.03490005,0.00469324,0.00000745,1601480.00000000,0.01664878,0.000000,0.000000
61.63333655,0.03486595,0.00439371,0.00000306,1603533.00000000,0.01126846,0.000000,0.000000
61.65000321,0.03483296,0.00308361,0.00000710,1606100.00000000,0.01197223,0.000000,0.000000
61.66666988,0.03480331,0.00463696,0.00000602,1607588.00000000,0.01422541,0.000000,0.000000
61.68333655,0.03478765,0.00958709,0.00000928,1609617.00000000,0.02390191,0.000000,0.000000
61.70000322,0.03476468,0.00459805,0.00000821,1611454.00000000,0.01878024,0.000000,0.000000
61.71666989,0.03480779,0.00919328,0.00003549,1613198.00000000,0.06485570,0.000000,0.000000
61.73333655,0.03479631,0.01195967,0.00000811,1614416.00000000,0.02678531,0.000000,0.000000
61.75000322,0.03476500,0.00578368,0.00000618,1616393.00000000,0.01287512,0.000000,0.000000
61.76666989,0.03473251,0.00563192,0.00000361,1617669.00000000,0.01199243,0.000000,0.000000
61.78333656,0.03470505,0.00767251,0.00000405,1619762.00000000,0.01545237,0.000000,0.000000
61.80000322,0.03470285,0.01769228,0.00001296,1621760.00000000,0.03315794,0.000000,0.000000
61.81666989,0.03468498,0.00765585,0.00000942,1623121.00000000,0.02212705,0.000000,0.000000
61.83333656,0.03466210,0.00930347,0.00000509,1625256.00000000,0.01855233,0.000000,0.000000
61.85000323,0.03463302,0.00708249,0.00000606,1627685.00000000,0.01413328,0.000000,0.000000
61.86666989,0.03479068,0.08869914,0.00001046,1629201.00000000,0.14609714,0.000000,0.000000
61.88333656,0.03487577,0.07189586,0.00000344,1636032.00000000,0.09503268,0.000000,0.000000
61.90000323,0.03484337,0.00452197,0.00000486,1644067.00000000,0.01190791,0.000000,0.000000
61.91666990,0.03482184,0.00625356,0.00000786,1645885.00000000,0.01955215,0.000000,0.000000
61.93333656,0.03483044,0.00693746,0.00001816,1648041.00000000,0.04094134,0.000000,0.000000
61.95000323,0.03480084,0.00486396,0.00000869,1650511.00000000,0.01374923,0.000000,0.000000
61.96666990,0.03499204,0.10929273,0.00001436,1651916.00000000,0.17112799,0.000000,0.000000
61.98333657,0.03511733,0.03480127,0.00001288,1657576.00000000,0.12445260,0.000000,0.000000
